1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
31,16,21,22,32,21,9,15,9,25,23,28,29,26,19,20,15,30,24,24,9,15,15,13
30,17,11,17,16,12,15,19,14,20,31,35,37,25,31,20,32,29,20,25,21,18,31,22
32,13,12,17,13,14,22,18,15,14,16,30,23,29,41,34,39,23,21,38,16,12,29,21
27,10,14,20,18,27,20,28,29,36,41,48,41,36,53,29,24,23,38,30,23,16,8,19
13,12,17,15,19,18,25,23,14,14,4,14,18,16,7,12,19,12,15,9,6,6,11,11
22,17,18,17,9,7,9,9,7,8,10,9,15,5,13,12,12,12,11,20,41,37,36,64
39,26,16,30,34,21,23,23,21,11,12,12,15,16,15,25,27,47,41,26,17,30,38,29
24,20,15,17,18,29,14,11,22,26,31,22,17,11,21,28,18,23,25,19,21,27,44,38
33,21,19,19,21,18,22,20,19,11,19,21,26,22,22,31,29,43,23,26,9,16,36,16
17,32,20,26,21,23,22,28,22,15,32,30,16,9,67,25,7,20,29,13,14,8,28,33
30,24,22,24,30,19,29,27,30,25,23,24,34,23,34,18,18,26,11,2,7,18,16,33
26,20,18,15,17,32,28,27,16,14,18,17,12,14,17,20,25,36,36,34,22,23,27,31
29,24,27,28,33,32,34,27,12,19,14,19,17,20,10,14,14,21,26,11,6,18,16,6
15,9,19,20,19,16,20,25,20,15,19,28,32,25,17,26,18,24,19,21,25,20,17,4
16,11,12,5,6,5,18,6,10,9,8,12,16,26,26,3,9,6,17,17,9,19,19,28
29,30,16,19,10,13,3,18,17,13,18,16,14,17,16,20,31,31,25,20,10,8,22,26
24,23,20,16,29,12,18,18,22,20,13,16,15,17,16,16,8,17,18,8,8,14,19,36
18,18,17,17,30,26,18,23,13,21,24,32,26,21,12,12,12,16,15,12,13,16,16,4
26,18,21,34,28,20,21,8,15,18,14,13,5,18,17,14,18,57,44,16,2,17,13,22
16,18,27,21,19,22,17,23,14,9,16,6,14,6,16,17,17,24,13,12,12,27,21,15
4,5,18,4,15,18,16,11,12,13,17,13,17,19,16,23,20,22,11,13,20,29,5,4
16,21,12,16,13,15,14,19,29,24,8,21,NULL,NULL,13,18,26,59,47,18,23,11,14,31
22,16,13,20,26,40,22,24,18,29,32,26,25,15,7,49,33,19,9,23,24,40,38,40
32,37,55,46,38,41,21,19,26,13,15,25,26,12,21,46,5,13,15,20,15,22,30,34
24,16,22,34,32,23,23,17,21,12,20,28,19,20,26,27,19,31,21,28,23,33,30,53
54,54,50,37,39,38,55,39,45,50,18,21,24,28,15,37,10,32,33,13,22,31,50,49
28,27,11,7,3,9,7,7,6,12,4,8,16,9,11,16,12,9,9,17,12,8,5,4
10,13,10,10,11,10,11,15,23,19,17,25,19,26,16,10,20,21,19,20,11,15,11,11
16,21,11,13,26,27,14,18,17,16,22,18,18,15,37,60,30,59,34,30,36,18,26,21
13,16,12,16,34,29,21,26,9,21,15,17,15,18,25,23,16,26,30,16,17,23,29,26
33,26,33,31,25,16,11,22,13,18,14,19,24,12,17,31,18,15,27,15,2,16,28,28
14,27,26,21,18,23,25,31,22,23,23,26,29,27,26,26,27,12,20,17,12,18,24,36
17,22,20,32,16,23,18,13,11,7,29,16,21,15,32,35,25,17,22,13,12,8,7,15
10,11,7,10,9,13,13,7,14,10,16,14,19,25,25,31,9,13,13,10,21,16,24,25
32,33,24,19,19,15,27,12,24,20,25,25,19,17,16,17,29,22,20,25,28,26,36,52
39,31,36,34,33,29,23,29,32,23,24,15,24,18,21,28,32,31,10,12,19,16,21,29
28,21,18,14,25,28,19,23,29,24,30,29,23,25,15,35,22,27,33,29,16,16,37,31
24,19,12,12,27,18,12,17,12,7,23,23,27,13,20,10,16,16,17,4,8,9,8,14
8,13,14,14,15,18,12,9,10,17,15,23,18,27,15,27,25,5,16,23,5,9,14,24
15,11,11,15,15,15,11,10,21,19,25,28,21,26,23,27,58,43,36,29,31,34,34,24
24,19,19,21,25,23,29,14,17,23,19,21,12,23,39,66,47,44,45,38,29,40,45,48
31,28,25,23,21,22,25,21,32,31,40,37,26,25,29,37,87,75,48,43,33,45,23,33
18,37,66,77,56,51,39,53,44,43,43,36,45,65,52,59,63,60,42,65,30,31,44,30
35,35,22,23,15,21,25,19,23,33,37,39,37,54,62,80,56,34,21,33,28,21,25,21
10,23,13,15,18,21,18,23,16,20,27,16,55,29,28,24,25,29,14,28,12,19,16,10
17,17,18,12,29,17,17,19,15,12,12,18,13,25,21,29,33,31,19,26,17,25,23,23
18,11,17,27,23,28,20,8,16,16,21,30,34,23,40,40,50,27,25,20,28,19,18,10
12,19,11,9,14,14,19,6,17,14,11,16,19,27,24,43,39,36,33,19,28,38,33,30
25,31,9,15,25,19,22,21,21,24,34,36,42,49,47,40,31,34,17,29,25,23,20,20
36,42,28,20,29,16,11,11,25,31,33,55,52,64,52,47,57,47,37,29,23,27,30,13
21,27,24,40,41,46,36,50,59,60,63,83,55,55,28,30,40,47,54,33,28,35,46,46
36,30,60,49,50,46,44,38,42,74,66,79,76,50,21,43,47,49,57,64,52,47,53,75
81,100,104,82,56,55,49,46,55,63,51,61,57,52,44,37,33,61,42,38,39,34,29,36
49,45,54,56,38,33,38,28,23,27,22,39,36,35,30,36,13,12,22,14,10,15,13,6
20,24,26,10,20,13,25,8,6,4,16,5,15,10,11,13,11,25,19,15,24,19,19,24
16,12,5,7,21,17,16,12,25,18,14,19,11,10,15,15,17,16,9,10,5,12,14,22
19,21,19,18,18,21,23,9,12,13,12,17,24,16,16,22,14,12,19,13,14,18,22,29
11,11,11,18,20,19,12,18,22,21,26,25,29,17,13,22,25,20,14,10,10,20,19,16
15,16,17,9,9,5,10,5,15,28,43,39,31,50,43,41,57,46,31,27,14,19,29,22
23,24,16,25,37,28,25,17,25,29,31,35,25,18,28,43,63,49,42,37,36,35,44,30
49,34,31,41,43,41,22,30,23,26,31,39,29,35,37,58,68,40,30,25,37,35,30,24
27,29,26,28,23,17,13,9,18,10,0,10,5,8,19,8,14,11,13,13,14,17,25,12
18,19,11,13,15,12,13,21,24,11,22,29,24,18,22,54,51,36,22,20,28,16,17,8
17,11,20,16,17,24,15,16,29,27,35,25,14,23,23,32,19,27,56,27,9,16,34,16
27,27,22,17,29,23,16,13,20,19,15,23,21,15,19,29,31,24,16,15,11,26,26,31
33,29,27,30,31,32,19,22,14,13,22,20,21,16,15,16,16,34,21,14,21,16,14,23
17,17,22,24,23,25,29,36,24,14,26,23,24,20,19,22,14,20,23,30,22,21,16,25
34,44,41,39,32,38,36,32,39,41,14,23,19,26,25,24,23,28,20,19,37,49,56,62
58,62,57,51,38,33,33,37,30,37,43,16,10,17,19,22,30,24,31,61,58,44,46,51
57,67,45,25,34,47,45,38,40,38,45,43,53,63,57,70,61,49,48,28,33,30,40,43
34,57,39,46,31,36,28,42,30,32,37,41,50,38,47,35,33,22,10,17,13,14,16,7
21,28,46,43,40,43,39,41,25,34,24,56,45,54,46,66,61,61,44,35,28,30,44,41
43,26,23,47,32,22,32,29,23,29,31,75,49,64,81,96,112,56,44,47,39,48,40,48
35,20,21,37,50,54,35,31,29,45,44,63,52,84,67,61,58,46,43,42,41,48,46,43
39,43,36,33,38,36,34,35,27,27,23,30,29,25,18,21,41,42,43,31,20,40,54,48
38,35,35,32,29,30,22,18,18,19,26,28,28,24,30,20,38,24,5,3,5,8,8,5
15,16,13,11,18,10,12,17,16,15,16,41,36,19,14,15,24,22,17,9,13,12,26,25
15,24,17,13,4,11,19,14,21,18,24,26,19,34,20,40,46,33,47,10,30,48,19,36
19,23,14,17,30,18,17,12,12,17,25,29,12,32,11,23,43,30,29,25,32,48,32,53
52,54,67,46,72,58,63,68,62,71,58,37,30,26,45,20,37,39,28,55,54,63,70,68
57,72,67,51,49,48,27,35,18,27,34,42,32,25,29,24,34,44,74,54,50,54,66,48
42,33,58,69,35,40,33,37,55,42,49,31,32,26,39,45,34,59,30,11,47,43,42,48
41,22,42,46,47,43,62,41,30,11,35,28,33,25,22,18,62,56,38,48,48,35,17,57
36,43,39,33,33,26,33,41,34,9,22,28,25,27,26,33,42,32,35,31,27,51,78,70
33,33,29,28,30,21,6,12,21,11,20,26,14,26,21,22,20,22,12,12,8,14,21,25
7,11,8,11,15,19,24,162,3,8,22,10,23,15,26,22,23,22,18,15,13,6,15,21
9,15,21,18,4,5,9,19,7,19,17,25,33,19,37,47,29,41,20,11,15,20,20,13
22,26,24,27,15,22,20,23,20,21,35,44,37,33,32,42,34,37,32,26,39,48,47,42
49,68,47,44,30,24,31,14,31,32,40,30,27,28,24,35,36,43,26,9,26,26,25,39
45,46,43,52,43,42,42,36,43,34,18,29,24,26,33,34,3,1,6,10,5,10,7,6
8,7,19,14,23,21,14,14,17,14,32,18,18,32,68,65,53,37,33,30,31,30,52,22
23,28,31,21,11,15,17,12,32,29,25,31,30,27,28,32,43,22,12,10,14,13,14,17
19,9,10,8,15,9,10,12,11,8,11,16,15,18,15,17,28,12,25,9,23,11,15,16
11,14,10,10,18,18,19,16,14,15,21,11,23,14,22,20,14,13,15,15,5,8,9,5
14,15,11,12,16,10,15,6,14,16,8,8,3,16,17,34,29,23,25,26,25,23,28,31
33,22,11,15,9,12,20,15,5,9,13,6,17,18,22,22,24,21,22,19,26,33,43,57
52,30,11,7,8,11,8,9,2,9,11,4,14,20,14,23,32,18,15,7,14,10,10,27
23,24,28,33,28,24,23,31,20,26,32,25,19,13,22,28,19,26,36,25,32,29,27,25
38,36,45,50,52,42,39,34,29,38,41,24,22,26,23,31,33,42,30,43,42,39,55,66
77,65,72,84,80,71,45,65,45,51,38,23,28,35,41,28,42,38,36,60,47,3,0,84
85,88,77,59,50,51,48,52,55,54,43,30,34,46,36,34,42,35,65,50,46,38,19,32
33,38,27,22,24,35,28,51,40,31,25,31,36,33,47,40,54,35,10,4,9,13,7,7
13,17,4,15,7,14,8,14,11,11,9,10,15,15,12,20,15,14,16,11,16,21,20,20
28,21,15,15,17,16,24,16,15,17,7,11,24,18,18,26,48,39,37,31,31,29,19,25
16,23,26,22,9,19,20,8,20,20,22,22,33,21,33,29,38,28,50,57,59,52,60,35
92,92,83,47,49,33,39,52,44,44,42,30,28,26,43,38,42,50,31,19,22,33,38,49
32,20,16,25,29,20,25,24,31,27,31,32,21,23,28,38,34,25,9,13,12,8,27,26
13,9,18,12,15,16,15,19,30,NULL,NULL,29,37,31,55,31,20,20,31,19,27,28,40,59
59,52,50,59,48,32,21,28,28,32,38,32,38,31,39,43,40,39,28,35,33,41,11,7
28,16,43,18,9,20,5,12,10,16,22,36,40,34,35,24,26,31,15,22,30,45,46,46
35,33,15,5,11,2,8,6,6,7,2,23,14,12,10,20,17,14,22,19,20,15,8,0
6,15,17,20,32,32,16,10,25,10,20,10,20,21,19,19,12,15,15,13,13,22,23,28
9,9,4,15,9,8,36,40,18,21,31,28,29,37,43,47,47,63,54,6,17,28,29,24
24,15,10,13,26,35,11,15,6,7,7,16,15,21,16,23,26,16,20,7,6,13,12,6
12,7,5,5,7,9,17,9,10,13,17,15,21,15,19,7,39,42,27,27,21,31,32,34
26,30,19,16,28,17,16,26,23,21,31,22,30,22,28,25,35,34,31,45,55,91,96,96
101,113,99,110,92,82,69,59,59,53,51,41,32,18,34,17,27,20,30,38,6,0,4,65
69,78,83,83,60,46,58,64,63,18,16,6,9,23,43,33,30,28,21,22,21,21,17,18
23,14,16,15,33,24,27,27,28,32,34,27,25,37,41,29,35,40,47,46,48,50,52,62
53,51,47,73,81,49,35,33,26,58,33,65,63,43,36,40,37,34,65,69,56,59,48,54
77,76,58,55,47,33,26,32,28,35,39,39,39,28,15,40,32,40,52,47,58,58,95,103
118,131,119,73,50,40,44,35,45,39,45,27,28,23,22,24,31,27,41,51,51,61,52,79
57,38,27,24,24,36,34,36,37,39,41,21,28,19,17,25,19,40,27,31,27,39,29,24
37,38,40,45,44,41,45,45,37,40,30,29,10,22,9,19,23,31,53,48,47,47,31,26
35,48,46,40,42,38,45,37,39,32,35,23,22,31,21,37,29,28,33,31,35,37,36,31
44,28,29,44,47,43,38,48,48,39,42,28,53,87,41,53,49,51,41,40,29,33,28,37
28,36,38,31,39,35,29,36,30,38,56,50,54,37,24,29,29,40,48,64,61,67,68,82
60,64,66,42,41,45,44,46,50,70,65,46,46,39,20,41,36,43,52,65,62,71,73,99
101,116,104,95,91,79,78,64,62,39,33,24,36,31,21,34,38,29,22,23,13,12,21,16
13,14,21,15,22,NULL,NULL,NULL,NULL,NULL,26,27,22,31,28,47,40,49,25,20,18,19,23,24
30,16,15,20,20,20,29,22,25,29,32,33,45,30,25,31,32,54,54,58,47,46,54,80
73,54,65,80,81,61,46,29,32,29,17,23,17,24,18,13,27,36,25,31,45,37,47,46
34,26,36,27,42,45,46,48,47,39,27,32,29,34,42,39,42,52,39,53,50,45,45,44
41,45,34,27,54,47,44,40,38,35,34,42,35,38,45,50,52,64,57,60,58,64,87,91
84,110,99,112,102,82,66,71,53,45,42,41,55,33,NULL,NULL,NULL,11,33,24,17,31,47,57
34,23,42,33,36,36,33,31,27,24,29,36,22,24,31,38,29,45,31,22,19,23,25,21
23,19,15,20,28,37,37,34,43,44,72,54,57,48,51,40,38,41,48,68,55,57,55,50
44,46,54,55,53,44,39,42,36,30,24,16,17,29,24,31,42,37,35,39,43,76,65,70
60,25,44,34,37,41,37,41,39,23,20,21,27,13,29,27,31,35,33,46,35,45,38,34
55,52,56,46,54,60,58,44,36,34,39,34,36,30,33,45,52,48,37,47,62,45,60,58
76,64,57,57,46,68,56,67,65,72,54,58,45,46,47,70,64,54,46,70,68,67,65,70
82,91,76,72,80,57,66,56,53,55,54,56,55,55,68,71,55,52,42,46,59,66,45,35
28,29,21,5,16,21,16,15,12,9,14,22,22,18,23,14,14,17,12,15,7,13,15,15
16,15,3,9,15,10,14,9,6,3,4,NULL,10,10,11,15,17,13,9,11,17,14,28,30
42,25,24,20,19,15,14,18,11,10,17,13,11,11,11,17,18,33,23,27,19,21,21,36
18,22,26,20,24,33,26,28,10,13,10,15,8,12,12,15,22,30,20,22,21,20,17,23
17,12,15,14,24,17,8,12,15,11,14,5,8,11,16,22,25,44,32,26,27,25,17,13
23,30,28,32,41,33,23,22,19,16,18,17,12,15,12,12,23,39,36,32,39,30,25,30
43,56,60,41,38,32,23,27,19,30,40,30,47,39,34,41,22,47,51,61,70,72,104,158
133,118,118,127,108,63,64,62,58,41,7,0,0,0,0,0,0,6,52,34,44,51,73,124
87,91,111,104,128,110,105,87,68,51,63,27,0,0,0,0,0,0,26,72,81,100,89,116
128,120,109,111,95,90,108,112,83,80,68,48,39,41,12,0,0,0,0,58,88,118,125,125
127,132,129,129,111,110,102,83,72,86,88,42,19,19,25,25,26,34,27,27,0,48,83,87
103,84,43,47,48,31,36,33,14,31,36,31,47,56,45,46,40,39,37,30,33,26,32,35
9,9,21,21,26,32,28,30,22,22,6,16,18,23,29,35,26,22,29,27,19,32,33,27
21,14,20,23,17,20,26,29,25,21,28,NULL,21,10,23,16,33,26,23,26,12,18,22,32
14,20,10,16,8,12,15,17,15,14,16,10,14,15,12,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,33,38,40,31,27,44,54,40,42,44,34,47
56,56,56,42,20,23,25,22,30,34,23,25,30,16,22,30,22,35,29,66,52,56,60,64
71,66,57,30,22,29,26,26,15,10,13,4,14,12,16,23,12,36,28,19,20,27,24,25
19,30,18,15,14,14,11,15,21,22,36,22,17,26,28,28,27,40,37,44,46,50,46,67
60,76,84,57,32,34,40,40,24,22,24,16,26,28,37,28,36,40,43,53,70,80,88,92
105,103,128,122,138,124,53,0,0,59,83,62,27,26,36,35,47,47,60,44,37,37,50,49
80,75,46,58,55,51,49,61,42,45,49,46,38,44,69,64,66,41,40,26,24,28,26,30
25,22,36,25,25,32,32,35,34,46,55,49,53,43,26,32,31,46,27,43,36,41,43,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,35,30,27,19,18,22,23,39,29,21,23,26,46,52,52,42,27,20,19,25,21,15,36
25,23,19,19,21,22,23,30,26,39,48,52,63,63,55,82,77,69,50,27,25,32,31,30
32,34,31,33,34,35,35,36,43,55,82,58,57,63,72,59,63,103,76,46,18,21,25,23
34,42,36,47,29,34,NULL,31,44,47,48,39,42,48,53,53,86,59,69,41,43,47,38,38
